Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.test_cli_handlers#test_cmd_scripts_run_dry","cmd_scripts --run dry-run prints command","passed","2ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_refuse_write","cmd_scripts --run rejects non-read-only execute","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_unknown","cmd_scripts --run returns error for unknown wrapper","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_usage","cmd_scripts without list or run prints usage error","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_tokens","cmd_tokens counts files in workspace","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Tokens"
"tests.test_cli_handlers#test_cmd_tokens_no_files","cmd_tokens returns error when no files found","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Tokens"
"tests.test_coverage_gaps#test_code_search_directory_scope","code_search directory scope and python engine fallback","passed","10ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_code_search_resolve_edges","code_search: unique dir, outside OSError, empty basename, name_glob","passed","19ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_tokens#test_collect_paths_skips_suffixes","collect_paths skips binary suffixes and broken symlinks","passed","1ms",,,,"Greedy token","Token counting",,"Greedy token","Token counting","Path collection"
"tests.test_budget#test_format_tool_footer_compact_default","Compact footer is default and shorter than full","passed","87ms",,,"compact footer: --- | > **Greedy token** · `rg` · 42ms · saved **~6,009** | > spent ~0 · naive ~6,009 · free tier · mcp-search | Budget (Jul): metered $0.00/$50 (0%) · cursor est. ~$0/$30 (0%) | Local: unavailable (http://localhost:11434) | --- passed (0s)","Greedy token","Token budget",,"Greedy token","Token budget","Footer style"
"tests.test_prompt_compress#test_compress_ollama_detail","compress_ollama_detail calls stub server","passed","3ms",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Ollama"
"tests.test_prompt_compress#test_compress_prompt_ollama_fallback","compress_prompt_detail falls back on Ollama failure","passed","0s",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Ollama"
"tests.test_usage#test_logging_disabled","Conditional append skips write when logging disabled","passed","0s",,,"Attempt append with logging disabled passed (0s)
  logging enabled: False passed (0s)
  log file exists: False passed (0s)
 Verify no log file was created passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Logging toggle"
"tests.test_context_audit#test_audit_context_finds_rules","Context audit discovers always-on Cursor rules","passed","2ms",,,"Audit workspace Cursor context passed (2ms)
  item kinds: rule, skill passed (0s)
  always-on count: 1 passed (0s)
 Verify always-on rules are discovered passed (0s)","Greedy token","Context audit",,"Greedy token","Context audit","Rules scan"
"tests.test_coverage_gaps#test_context_audit_empty_rules","context_audit skips directories and empty rules table","passed","3ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_tokens#test_count_texts_heuristic_fallback","count_texts uses heuristic when batch encoding fails","passed","1ms",,,,"Greedy token","Token counting",,"Greedy token","Token counting","Batch fallback"
"tests.test_tokens#test_count_tokens_heuristic_fallback","count_tokens uses heuristic when tiktoken encoding fails","passed","0s",,,,"Greedy token","Token counting",,"Greedy token","Token counting","Heuristic fallback"
"tests.test_usage#test_cursor_baseline_includes_overhead","Cursor baseline includes agent overhead tokens","passed","2ms",,,"Compute cursor baseline passed (2ms)
  baseline tokens: 6007 passed (0s)
 Verify baseline includes agent overhead passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Baseline"
"tests.test_estimator#test_cursor_baseline_includes_rules_task_and_overhead","Cursor baseline sums always-on rules, task, and agent overhead","passed","2ms",,,"Compute cursor baseline for find task passed (2ms)
  task: find baseUrl in sample.js passed (0s)
  baseline tokens: 6011 passed (0s)
 Verify baseline exceeds task token count passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Cursor baseline"
"tests.test_estimator#test_cursor_saved_for_tool_tier","Cursor saved equals baseline minus spent for tool tier","passed","3ms",,,"Compute cursor savings for tool tier passed (3ms)
  baseline: 6011 passed (0s)
  saved: 6011 passed (0s)
 Verify saved equals full baseline passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Savings"
"tests.test_estimator#test_cursor_saved_for_cursor_target_is_zero","Cursor saved is zero when route target is cursor","passed","2ms",,,"Compute cursor savings for cursor tier passed (1ms)
  baseline: 6012 passed (0s)
  saved: 0 passed (0s)
 Verify zero savings and baseline exceeds spent passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Savings"
"tests.test_usage#test_cursor_saved_tool","Cursor savings is reported for tool tier","passed","2ms",,,"Compute cursor savings for tool tier passed (1ms)
  saved tokens: 6008 passed (0s)
 Verify positive savings passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Savings estimate"
"tests.test_usage#test_cursor_saved_cursor","Cursor savings is zero for cursor tier","passed","0s",,,"Compute cursor savings for cursor tier passed (0s)
  saved tokens: 0 passed (0s)
 Verify zero savings passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Savings estimate"
"tests.test_budget#test_format_tool_footer_cursor_no_savings","Cursor tier footer shows zero savings","passed","62ms",,,"Format tool footer for cursor tier passed (62ms)
  footer: --- | Greedy token | This call | Executor: cursor — expensive LLM agent loop | Route: cursor-wiring | Spent (MCP executor, LLM tokens): ~11,000  (expensive LLM path — same order as baseline) | Billing: expensive LLM (Cursor agent) — full... passed (0s)
 Verify zero savings for cursor tier passed (0s)","Greedy token","Token budget",,"Greedy token","Token budget","Tool footer"
"tests.test_router#test_disabled_shadow_route_is_skipped","Disabled shadow route does not execute script tier","passed","47ms",,,"Route task matching provider balance shadow route passed (46ms)
  decision: { | ""target"": ""cursor"", | ""route_id"": ""cursor-fallback"", | ""shadow_route_id"": ""python-provider-balance"" | } passed (0s)
 Verify disabled shadow route is skipped but logged passed (0s)","Routing","Task router",,"Routing","Task router","Shadow routes"
"tests.test_router#test_draft_rag_does_not_hit_removed_null_route","Draft-rag phrases no longer hit removed ollama-rag-draft stub","passed","48ms",,,"Route former phantom draft-rag phrase passed (46ms)
  decision: { | ""target"": ""cursor"", | ""route_id"": ""cursor-fallback"", | ""command"": null, | ""dry_run"": ""Open new Cursor chat.\nTask: draft rag chunk\nBefore paste: greedy-token audit-context && greedy-token rag \""<topic>\"""" | } passed (0s)
 Verify no null-command ollama-rag-draft / No executor passed (0s)","Routing","Task router",,"Routing","Task router","Ollama routes"
"tests.test_prompt_compress#test_format_dual_wraps_blocks","Dual-format output wraps long and short prompt blocks","passed","1ms",,,"Format dual prompt blocks passed (1ms)
  dual format output: **Prompt:** | ```text | long prompt | ``` | **Short version for agent:** | ```text | short | ``` passed (0s)
 Verify both prompt blocks are present passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Dual format"
"tests.test_search_enrich#test_edit_verbs_confidence_penalty","edit verbs lower tool-route confidence","passed","119ms",,,,"Code search","Context enrichment",,"Code search","Context enrichment","Router"
"tests.test_estimator#test_estimate_task_find_routes_to_tool","Estimate task routes find to tool with positive savings","passed","61ms",,,"Estimate find task routing and savings passed (61ms)
  estimate: { | ""target"": ""tool"", | ""complexity"": ""low"", | ""est_tokens"": 0, | ""cursor_saved"": 6011, | ""ollama_note"": null | } passed (0s)
 Verify tool route with positive savings passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Estimate task"
"tests.test_estimator#test_estimate_task_ollama_unavailable_note","Estimate task sets ollama note when Ollama route is unavailable","passed","48ms",,,"Estimate audit task with Ollama unavailable passed (47ms)
  estimate: { | ""target"": ""cursor"", | ""ollama_note"": null | } passed (0s)
 Verify ollama note when route is ollama passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Estimate task"
"tests.test_usage#test_aggregate_by_tier","Event aggregator groups events by tier and route","passed","1ms",,,"Aggregate usage events by tier passed (0s)
  summary: { | ""events"": 3, | ""tool_count"": 2, | ""tool_saved"": 18000, | ""rag_est_tokens"": 1800, | ""top_route"": [ | ""tool-rg-search"", | 2 | ] | } passed (0s)
 Verify tier and route grouping passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Aggregation"
"tests.test_usage#test_load_events_reads_archives","Event loader reads current log and rotated archives","passed","1ms",,,"Load events from current log and archive passed (0s)
  commands: archived, current passed (0s)
  skipped: 0 passed (0s)
 Verify both archive and current events loaded passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Archives"
"tests.test_usage#test_load_events_skips_bad_lines","Event loader skips malformed JSON lines","passed","1ms",,,"Load events from log with malformed line passed (1ms)
  loaded events: 2 passed (0s)
  skipped lines: 1 passed (0s)
 Verify valid events loaded and bad line skipped passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Log loading"
"tests.test_pyramid_layers#test_every_test_module_has_pyramid_layer","Every test module has a pyramid layer mapping","passed","1ms",,,"Collect test modules and check layer mappings passed (1ms)
  test modules: test_branch_coverage | test_budget | test_budget_policy | test_cheap_llm | test_cli | test_cli_commands | test_cli_handlers | test_code_search | test_config_presets | test_context_audit | test_coverage_gaps | test_estimator | test_execut... passed (0s)
  missing mappings: (none) passed (0s)
 Verify all modules have pyramid layer passed (0s)","Test infrastructure","Pyramid layers",,"Test infrastructure","Pyramid layers","Module mapping"
"tests.test_settings#test_example_workspace_config","example_workspace_config returns YAML snippet","passed","1ms",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Example"
"tests.test_pipeline#test_parse_named_pipeline_rejects_excess_args","Excess recipe args raise ValueError","passed","12ms",,,"Parse meta-audit with trailing junk passed (6ms)
 Parse search-rag with kwargs already bound + leftover passed (6ms)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Named recipes"
"tests.test_executors#test_execute_plan_refuses_non_readonly","Execute plan refuses non-read-only Ollama route","passed","1ms",,,"Build non-read-only Ollama plan (batch-inventory) passed (0s)
  decision: { | ""target"": ""ollama"", | ""read_only"": false | } passed (0s)
  execute output: Refusing --execute: route is not read-only. | Dry-run: | cd /tmp/pytest-of-runner/pytest-0/test_execute_plan_refuses_non_0 && ./scripts/ollama/batch-inventory.sh  # pass args as needed | Run the script manually if side effects are intended. passed (0s)
  exit code: 1 passed (0s)
 Verify execute is refused for non-readonly passed (0s)","Routing","Task execution",,"Routing","Task execution","Execute safety"
"tests.test_executors#test_execute_task_rag_route_returns_hits","Execute task on RAG route returns formatted doc hits","passed","59ms",,,"Execute RAG-routed documentation question passed (59ms)
  output: RAG hits for: which -D flag for baseUrl | 1. [test-baseurl] score=4.0  (config) | docs/rag/config/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- passed (0s)
  decision: { | ""target"": ""rag"", | ""used_rag_fallback"": false | } passed (0s)
 Verify RAG hits in output passed (0s)","Routing","Task execution",,"Routing","Task execution","RAG tier"
"tests.test_executors#test_execute_task_tool_finds_baseurl","Execute task runs ripgrep and returns matches without RAG fallback","passed","64ms",,,"Execute find task via tool tier passed (64ms)
  output: projects/sample-1.js:1:const baseUrl = 'http://localhost/1'; | projects/sample.js:1:const baseUrl = 'http://localhost'; | projects/sample-0.js:1:const baseUrl = 'http://localhost/0'; | projects/sample-2.js:1:const baseUrl = 'http://local... passed (0s)
  decision: { | ""target"": ""tool"", | ""exit_code"": 0 | } passed (0s)
 Verify ripgrep match without RAG fallback passed (0s)","Routing","Task execution",,"Routing","Task execution","Tool tier"
"tests.test_security#test_pipeline_execute_rejects_outside_path","execute=True rejects audit-skill / classify-file paths outside workspace","passed","68ms",,,"Reject absolute audit-skill path outside root at parse passed (8ms)
  outside skill: /tmp/pytest-of-runner/pytest-0/outside-pipeline0/SKILL.md passed (0s)
 Reject absolute classify-file path outside root at parse passed (6ms)
   outside file: /tmp/pytest-of-runner/pytest-0/outside-pipeline0/secret.txt passed (0s)
  execute=True does not run subprocess for outside path passed (14ms)
    subprocess calls: 0 passed (0s)
   Reject ../ escape, empty classify-file, missing bare name passed (20ms)
     outside dir: /tmp/pytest-of-runner/pytest-0/outside-pipeline0 passed (0s)
    Accept classify-file under root; reject absolute dir / missing abs passed (19ms)","Security","Shell quoting",,"Security","Shell quoting","Pipeline path confinement"
"tests.test_usage#test_executor_from_decision_uses_workspace_model","executor_from_decision uses workspace cheap_llm model for ollama tier","passed","5ms",,,,"Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Event builders"
"tests.test_search#test_extract_search_query","Extract search query `baseUrl` from task","passed","1ms",,,"Extract search query from task passed (1ms)
  task: find baseUrl in test config passed (0s)
  expected: baseUrl passed (0s)
  extracted: baseUrl passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `baseUrl` from task","passed","1ms",,,"Extract search query from task passed (0s)
  task: find baseUrl in configurator presets passed (0s)
  expected: baseUrl passed (0s)
  extracted: baseUrl passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `ConfigReader` from task","passed","1ms",,,"Extract search query from task passed (0s)
  task: grep for ConfigReader in tests passed (0s)
  expected: ConfigReader passed (0s)
  extracted: ConfigReader passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `healthCheck path` from task","passed","1ms",,,"Extract search query from task passed (1ms)
  task: search for ""healthCheck path"" passed (0s)
  expected: healthCheck path passed (0s)
  extracted: healthCheck path passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `phase-manifest.json` from task","passed","1ms",,,"Extract search query from task passed (1ms)
  task: find phase-manifest.json passed (0s)
  expected: phase-manifest.json passed (0s)
  extracted: phase-manifest.json passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_paths#test_find_workspace_root_invalid_env","find_workspace_root exits when GREEDY_TOKEN_ROOT is not a directory","passed","2ms",,,"Resolve root from invalid env path passed (1ms)","Configuration","Workspace paths",,"Configuration","Workspace paths","GREEDY_TOKEN_ROOT"
"tests.test_paths#test_find_workspace_root_not_found","find_workspace_root exits when markers are absent","passed","2ms",,,"Resolve root without markers passed (1ms)","Configuration","Workspace paths",,"Configuration","Workspace paths","Discovery"
"tests.test_paths#test_find_workspace_root_from_env","find_workspace_root uses GREEDY_TOKEN_ROOT when set","passed","0s",,,"Resolve root from env passed (0s)
  root: /tmp/pytest-of-runner/pytest-0/test_find_workspace_root_from_0 passed (0s)","Configuration","Workspace paths",,"Configuration","Workspace paths","GREEDY_TOKEN_ROOT"
"tests.test_paths#test_find_workspace_root_walks_parents","find_workspace_root walks parents for phase-manifest markers","passed","1ms",,,"Resolve root from nested start path passed (1ms)
  root: /tmp/pytest-of-runner/pytest-0/test_find_workspace_root_walks0 passed (0s)","Configuration","Workspace paths",,"Configuration","Workspace paths","Discovery"
"tests.test_budget#test_footer_style_config","Footer style resolves from workspace config and env","passed","2ms",,,,"Greedy token","Token budget",,"Greedy token","Token budget","Footer style"
"tests.test_estimator#test_format_estimate_tool_route","Format estimate prints tier scan and command for tool route","passed","109ms",,,"Format estimate for tool route passed (108ms)
  formatted estimate: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. executor tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command... passed (0s)
 Verify tier scan and savings sections passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Format estimate"
"tests.test_estimator#test_format_estimate_cursor_route","Format estimate shows zero savings and cursor hint for cursor route","passed","95ms",,,"Format estimate for cursor route passed (95ms)
  formatted estimate: Task: explain quantum foam in repository layout | Route: CURSOR  (cursor-fallback, 35%) | Complexity: high | Est. executor tokens: 6,012 | Rationale: Нет точного match — скорее всего Cursor/Claude. | Baseline (naive agent chat):  ~6,012 ... passed (0s)
 Verify cursor route with zero savings passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Format estimate"
"tests.test_budget#test_format_savings_lines","Format savings lines for MCP tool footer","passed","1ms",,,"Format savings lines passed (0s)
  footer lines: Saved vs naive Cursor chat | Baseline (naive agent chat):  ~11,607 | Spent (MCP executor, LLM tokens): ~0  (ripgrep on disk — 0 LLM spend) | Saved:             ~11,607  (= baseline − spent) passed (0s)
 Verify canonical Greedy token block passed (0s)","Greedy token","Token budget",,"Greedy token","Token budget","Savings footer"
"tests.test_settings#test_format_config","format_config lists config file paths","passed","1ms",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Config display"
"tests.test_router#test_format_decision_full","format_decision includes command, domains, and cursor hint","passed","0s",,,,"Routing","Task router",,"Routing","Task router","Format decision"
"tests.test_coverage_gaps#test_format_estimate_tiers","format_estimate covers ollama, rag, cursor tiers and ollama note","passed","145ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_rag_index#test_format_hits_empty","format_hits reports no hits message","passed","0s",,,,"RAG","RAG index",,"RAG","RAG index","Format"
"tests.test_usage#test_format_report_with_events","format_report includes tier table and skipped lines","passed","1ms",,,,"Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Report"
"tests.test_coverage_gaps#test_budget_footer_public","format_spent_line / savings / footer without private helpers","passed","65ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_budget#test_format_tool_footer_ollama_rag","format_tool_footer covers ollama and rag billing lines","passed","125ms",,,,"Greedy token","Token budget",,"Greedy token","Token budget","Tool footer"
"tests.test_router#test_route_task_all_tiers_has_five_rows","Full tier scan returns five executor rows","passed","47ms",,,"Run full tier scan for find task passed (47ms)
  tier scan: [ | { | ""tier"": ""tool"", | ""label"": ""RouteDecision(target='tool', route_id='tool-rg-search', confidence=0.594, matched=['find'], command=\""cd /tmp/pytest-of-runner/pytest-0/test_route_task_all_tiers_has_0 && /usr/bin/rg -n --max-columns 2... passed (0s)
 Verify five executor rows in order passed (0s)","Routing","Task router",,"Routing","Task router","Tier scan"
"tests.test_settings#test_get_ollama_settings_alias","get_ollama_settings returns url/model alias of cheap_llm settings","passed","1ms",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Alias"
"tests.test_settings#test_get_ollama_settings_no_root","get_ollama_settings tolerates missing workspace root","passed","1ms",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Discovery"
"tests.test_code_search#test_glob_skips_outside_symlink","glob skips symlink that resolves outside workspace","passed","4ms",,,"Resolve bare name that only matches outside symlink passed (3ms)
  found: (none) passed (0s)
 Verify outside symlink skipped; helper treats outside as skipped passed (1ms)","Code search","Search path resolution",,"Code search","Search path resolution","Path resolution"
"tests.test_code_search#test_search_code_global_finds_baseurl","Global search finds baseUrl across workspace","skipped","0s","Skipped: workspace root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 66, 'Skipped: workspace root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Global search"
"tests.test_mcp_handlers#test_greedy_token_pipeline_list","greedy_token_pipeline list returns recipes","passed","6ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Pipeline tool"
"tests.test_mcp_handlers#test_greedy_token_rag_domain","greedy_token_rag searches with domain filter","passed","19ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","RAG tool"
"tests.test_mcp_handlers#test_greedy_token_route","greedy_token_route returns tier recommendation","passed","80ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Route tool"
"tests.test_mcp_handlers#test_greedy_token_search","greedy_token_search finds matches in workspace file","passed","27ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Search tool"
"tests.test_mcp_handlers#test_greedy_token_usage_footer","greedy_token_usage appends session totals footer","passed","1ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Usage tool"
"tests.test_prompt_compress#test_compress_heuristic_drops_filler_lines","Heuristic compression drops filler lines","passed","1ms",,,"Compress prompt with heuristic passed (0s)
  original prompt: Goal: fix baseUrl. | Context: configurator forms. | Optional: use example from docs. | Constraint: do not touch stacks. passed (0s)
  compressed prompt: Goal: fix baseUrl. Context: configurator forms. Constraint: do not touch stacks. passed (0s)
 Verify filler lines are dropped passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_prompt_compress#test_compress_heuristic_short_unchanged","Heuristic compression keeps short prompts unchanged","passed","0s",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_prompt_compress#test_compress_heuristic_splits_long","Heuristic compression splits long sentences","passed","0s",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_rag_index#test_index_invalidates_on_chunk_edit","Index invalidates when chunk file is edited","passed","2ms",,,"Edit chunk file and reload index passed (1ms)
  cache invalidated: True passed (0s)
  newkeyword in body: True passed (0s)
 Verify index was rebuilt with new content passed (0s)","RAG","RAG index",,"RAG","RAG index","Invalidation"
"tests.test_pyramid_layers#test_layer_mapping_counts","Layer mapping covers unit, component, and integration modules","passed","0s",,,"Group modules by pyramid layer passed (0s)
  layer counts: { | ""unit"": 20, | ""component"": 15, | ""integration"": 3, | ""e2e"": 1 | } passed (0s)
 Verify minimum coverage per layer passed (0s)","Test infrastructure","Pyramid layers",,"Test infrastructure","Pyramid layers","Layer distribution"
"tests.test_usage#test_load_events_since_filter","load_events skips events before since and bad timestamps","passed","0s",,,,"Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Log loading"
"tests.test_paths#test_load_routes_config","load_routes_config reads bundled routes.yaml","passed","45ms",,,"Load routes config passed (44ms)
  route count: 26 passed (0s)","Configuration","Workspace paths",,"Configuration","Workspace paths","Routes config"
"tests.test_usage#test_log_archive_paths_order","Log archive paths are returned in order","passed","0s",,,"Resolve log archive paths passed (0s)
  archive paths: /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl | /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl.1 | /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl.2 | /tmp/pyt... passed (0s)
 Verify ordered archive path list passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Archives"
"tests.test_usage#test_rotate_log_when_over_limit","Log rotation archives file when over size limit","passed","1ms",,,"Rotate log when over size limit passed (0s)
  rotated: True passed (0s)
  archive exists: True passed (0s)
 Verify log was archived passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Rotation"
"tests.test_usage#test_rotate_log_keeps_archives","Log rotation respects GREEDY_TOKEN_LOG_MAX_FILES","passed","2ms",,,"Rotate log twice with max 2 archives passed (0s)
  archive .1 exists: True passed (0s)
  archive .2 exists: True passed (0s)
  archive .3 exists: False passed (0s)
 Verify archive count limit passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Rotation"
"tests.test_usage#test_log_path_custom","log_path honors GREEDY_TOKEN_LOG env","passed","0s",,,,"Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Logging paths"
"tests.test_cli_handlers#test_main_raises_system_exit","main raises SystemExit with handler return code","passed","117ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Main"
"tests.test_cli_handlers#test_main_config_skips_ollama_env","main skips apply_ollama_env for config subcommand","passed","7ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Main"
"tests.test_cli_handlers#test_main_tolerates_missing_root","main tolerates missing workspace during apply_ollama_env","passed","6ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Main"
"tests.test_budget#test_format_tool_footer_markdown","Markdown footer includes token table","passed","3ms",,,"markdown footer: --- | ### Greedy token · `rg` · 10ms | | | tokens | | |:--|--:| | | spent | ~0 | | | naive Cursor | ~6,009 | | | **saved** | **~6,009** | | free tier · `mcp-search` | --- passed (0s)","Greedy token","Token budget",,"Greedy token","Token budget","Footer style"
"tests.test_usage#test_max_log_bytes_env","Max log bytes reads GREEDY_TOKEN_LOG_MAX_BYTES env","passed","0s",,,"Read max log bytes from env passed (0s)
  max log bytes: 1024 passed (0s)
 Verify env value is used passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Configuration"
"tests.test_coverage_gaps#test_mcp_icons_and_main","MCP icons raise when static assets missing; __main__ entry","passed","2ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_mcp_tools#test_mcp_pipeline_execute_false_by_default","MCP pipeline defaults to dry-run when execute is omitted","passed","11ms",,,"Call greedy_token_pipeline without execute flag passed (10ms)
  pipeline dry-run response: Pipeline: search baseUrl path=sample.js then rag baseUrl | Steps: 2 | ── Step 1/2: search: baseUrl in sample.js [tool/dry-run] OK · 0ms · ~0 tok | (dry-run) search 'baseUrl' in sample.js | ── Step 2/2: rag: baseUrl [rag/dry-run] OK · 0ms... passed (0s)
 Verify dry-run (no real step execution) passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_dry_run_includes_footer","MCP pipeline dry-run includes per-step Greedy token footer","passed","11ms",,,"Call greedy_token_pipeline dry-run passed (11ms)
  pipeline response: Pipeline: check-meta-sync then rag baseUrl | Steps: 2 | ── Step 1/2: check-meta-sync [python/dry-run] OK · 0ms · ~0 tok | (dry-run) cd /tmp/pytest-of-runner/pytest-0/test_mcp_pipeline_dry_run_incl0 && python scripts/meta-sync-check.py | ... passed (0s)
 Verify per-step savings footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_execute_true","MCP pipeline execute=true runs allowlisted search+rag (not mock-only)","passed","23ms",,,"Call greedy_token_pipeline with execute=true passed (23ms)
  pipeline execute response: Pipeline: search baseUrl path=sample.js then rag baseUrl | Steps: 2 | ── Step 1/2: search: baseUrl in sample.js [tool/ran] OK · 5ms · ~0 tok | Search: 'baseUrl' in projects/sample.js | projects/sample.js:1:const baseUrl = 'http://localho... passed (0s)
 Verify steps ran and footer is present passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_list_recipes","MCP pipeline list returns named recipes","passed","6ms",,,"Call greedy_token_pipeline list passed (6ms)
  pipeline list response: Named pipelines: | meta-audit | Python meta check → skill audit (configurator-boolean → script tier; others → Ollama) | steps: check-meta-sync → audit-skill {skill} | usage: pipeline: meta-audit <args> | meta-rag | Python meta check → RA... passed (0s)
 Verify named recipes are listed passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_security#test_mcp_pipeline_dry_run_by_default","MCP pipeline tool is dry-run by default","passed","3ms",,,"Call greedy_token_pipeline without execute flag passed (2ms)
  execute kwarg: False passed (0s)
 Verify dry-run by default passed (0s)","Security","Shell quoting",,"Security","Shell quoting","MCP safety"
