Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.test_rag_tokens#test_rag_est_tokens_reuses_body_without_reread","RAG token estimate reuses hit body without re-reading files","passed","0s",,,"Estimate RAG tokens from hit body passed (0s)
 Verify no file re-read and positive token count passed (0s)","Token economy","RAG token estimate",,"Token economy","RAG token estimate","Token estimate"
"tests.test_code_search#test_resolve_search_path_in_minimal_workspace","Resolve search path by filename in minimal workspace","passed","1ms",,,"Resolve sample.js in minimal workspace passed (1ms)
 Verify filename match passed (0s)","Code search","Search path resolution",,"Code search","Search path resolution","Minimal workspace"
"tests.test_code_search#test_resolve_search_path_by_filename","Resolve search path by filename in monorepo","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 19, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Monorepo"
"tests.test_tool_paths#test_resolve_rg_finds_cursor_bundle","Ripgrep resolver finds Cursor-bundled binary","skipped","0s","Skipped: Cursor bundled rg not installed","('/home/runner/work/greedy-token/greedy-token/tests/test_tool_paths.py', 27, 'Skipped: Cursor bundled rg not installed')",,"Code search","Ripgrep resolution",,"Code search","Ripgrep resolution","Cursor bundle"
"tests.test_router#test_route_rag_question","Route documentation question to RAG tier","passed","9ms",,,"Route documentation question passed (9ms)
 Verify RAG tier selection passed (0s)","Routing","Task router",,"Routing","Task router","RAG tier"
"tests.test_usage#test_build_route_event_truncates_task","Route event builder truncates long task strings","passed","3ms",,,"Build route event from long task passed (2ms)
 Verify task truncation and schema fields passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Route events"
"tests.test_router#test_route_find_goes_to_tool","Route find task to tool tier with read-only plan","passed","11ms",,,"Route find task passed (10ms)
 Verify tool tier with read-only plan passed (0s)","Routing","Task router",,"Routing","Task router","Tool tier"
"tests.test_router#test_route_cursor_fallback","Route open-ended task to cursor fallback","passed","10ms",,,"Route open-ended explain task passed (10ms)
 Verify cursor fallback route passed (0s)","Routing","Task router",,"Routing","Task router","Cursor tier"
"tests.test_router#test_route_skips_unavailable_ollama","Route skips Ollama tier when server is unavailable","passed","10ms",,,"Route audit task with Ollama unavailable passed (10ms)
 Verify Ollama tier is skipped passed (0s)","Routing","Task router",,"Routing","Task router","Ollama availability"
"tests.test_code_search#test_search_code_scoped_file_no_match","Scoped file search reports no matches when absent","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 41, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Scoped search"
"tests.test_code_search#test_search_code_finds_in_minimal_workspace","Scoped search finds baseUrl in sample.js","passed","3ms",,,"Search baseUrl in sample.js passed (3ms)
 Verify baseUrl match passed (0s)","Code search","Search path resolution",,"Code search","Search path resolution","Scoped search"
"tests.test_wrappers#test_wrappers_registry_has_check_meta_sync","Script wrappers registry includes read-only check-meta-sync","passed","0s",,,"Inspect wrappers registry passed (0s)
 Verify check-meta-sync is read-only passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Registry"
"tests.test_security#test_shell_args_quotes_metacharacters","Shell argument quoter escapes metacharacters","passed","1ms",,,"Quote shell arguments with metacharacters passed (0s)
 Verify quoting rules passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Shell args"
"tests.test_settings#test_format_shell_export","Shell export emits OLLAMA_URL and OLLAMA_MODEL","passed","0s",,,"Format shell export for Ollama settings passed (0s)
 Verify OLLAMA env exports passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Shell export"
"tests.test_usage#test_parse_since_variants","Since parser accepts relative and ISO date strings","passed","1ms",,,"Parse relative and ISO since strings passed (1ms)
 Verify parsed datetimes passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Time filter"
"tests.test_executors#test_execute_task_rag_fallback_on_weak_rg","Task executor falls back to RAG when ripgrep output is empty","passed","1ms",,,"Execute find task with empty ripgrep output passed (1ms)
 Verify RAG fallback was used passed (0s)","Routing","Task execution",,"Routing","Task execution","RAG fallback"
"tests.test_executors#test_execute_task_cursor_returns_empty","Task executor returns empty output for cursor tier","passed","11ms",,,"Execute refactor task routed to cursor passed (10ms)
 Verify cursor tier returns empty output passed (1ms)","Routing","Task execution",,"Routing","Task execution","Cursor tier"
"tests.test_tokens#test_count_tokens_uses_tiktoken","Token counter uses tiktoken or heuristic fallback","passed","1ms",,,"Count tokens in sample text passed (0s)
 Verify positive token count with known method passed (0s)","Token economy","Token counting",,"Token economy","Token counting","tiktoken"
"tests.test_security#test_build_tool_command_quotes_root","Tool command builder quotes workspace root with spaces","passed","2ms",,,"Build ripgrep command for spaced root passed (2ms)
 Verify workspace root is quoted passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Ripgrep command"
"tests.test_search#test_build_tool_command_uses_identifier_not_phrase","Tool command builder uses identifier not full phrase","passed","2ms",,,"Build ripgrep command for find task passed (2ms)
 Verify identifier search not full phrase passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Ripgrep command"
"tests.test_budget#test_format_tool_footer_detailed_breakdown","Tool footer includes detailed token breakdown","passed","748ms",,,"Format tool footer for search task passed (746ms)
 Verify detailed token breakdown sections passed (1ms)","Token economy","Token budget",,"Token economy","Token budget","Tool footer"
"tests.test_search#test_filter_tool_output_drops_hooks_readme","Tool output filter drops .cursor/hooks paths","passed","0s",,,"Filter tool output with hooks path passed (0s)
 Verify hooks paths are dropped passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Output filter"
"tests.test_tool_output#test_filter_tool_output_strips_blank_lines","Tool output filter strips consecutive blank lines","passed","1ms",,,"Filter tool output with blank lines passed (1ms)
 Verify consecutive blank lines are collapsed passed (0s)","Tool output","Output filtering",,"Tool output","Output filtering","Blank lines"
"tests.test_usage#test_append_failure","Usage log append logs warning when write fails","broken","2ms","OSError: disk full","monkeypatch = <_pytest.monkeypatch.MonkeyPatch object at 0x7fd387624ce0>
capsys = <_pytest.capture.CaptureFixture object at 0x7fd387624b60>

    @allure.story(""Error handling"")
    @allure.title(""Usage log append logs warning when write fails"")
    def test_append_failure(monkeypatch: pytest.MonkeyPatch, capsys) -> None:
        def fail_open(*args, **kwargs):
            raise OSError(""disk full"")
    
        monkeypatch.setattr(""builtins.open"", fail_open)
        with allure.step(""Attempt append with failing file write""):
            append_event({""cmd"": ""route""}, path=Path(""/tmp/x/usage.jsonl""))
            err = capsys.readouterr().err
>           attach_text(""stderr"", err)

tests/test_usage.py:247: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
tests/allure_reporting.py:16: in attach_text
    allure.attach(body, name=name, attachment_type=_TEXT)
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/allure_commons/_allure.py:211: in __call__
    plugin_manager.hook.attach_data(body=body, name=name, attachment_type=attachment_type, extension=extension)
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/pluggy/_hooks.py:512: in __call__
    return self._hookexec(self.name, self._hookimpls.copy(), kwargs, firstresult)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/pluggy/_manager.py:120: in _hookexec
    return self._inner_hookexec(hook_name, methods, kwargs, firstresult)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/allure_pytest/listener.py:254: in attach_data
    self.allure_logger.attach_data(uuid4(), body, name=name, attachment_type=attachment_type, extension=extension)
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/allure_commons/reporter.py:159: in attach_data
    plugin_manager.hook.report_attached_data(body=body, file_name=file_name)
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/pluggy/_hooks.py:512: in __call__
    return self._hookexec(self.name, self._hookimpls.copy(), kwargs, firstresult)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/pluggy/_manager.py:120: in _hookexec
    return self._inner_hookexec(hook_name, methods, kwargs, firstresult)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
/opt/hostedtoolcache/Python/3.12.13/x64/lib/python3.12/site-packages/allure_commons/logger.py:44: in report_attached_data
    with open(destination, ""wb"") as attached_file:
         ^^^^^^^^^^^^^^^^^^^^^^^
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

args = (PosixPath('/home/runner/work/greedy-token/greedy-token/build/allure-results/2a969b07-2eb5-4e9d-9fb1-9c1b2fd48fbe-attachment.txt'), 'wb')
kwargs = {}

    def fail_open(*args, **kwargs):
>       raise OSError(""disk full"")
E       OSError: disk full

tests/test_usage.py:241: OSError","Attempt append with failing file write broken (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Error handling"
"tests.test_usage#test_append_rotates_before_write","Usage log append rotates before writing new event","passed","1ms",,,"Append event triggering rotation passed (0s)
 Verify rotation before write and single new event passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_usage#test_append_event","Usage log append writes JSON line","passed","1ms",,,"Append route event to usage log passed (0s)
 Verify single JSON line written passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Event logging"
"tests.test_usage#test_format_report_empty","Usage report handles empty event list","passed","0s",,,"Format report for empty events passed (0s)
 Verify empty report message passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Report"
"tests.test_settings#test_init_user_config","User config init writes ~/.greedy-token/config.yaml","passed","1ms",,,"Initialize user config file passed (1ms)
 Verify config file contents passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","User config"
"tests.test_search#test_tool_output_weak_when_empty","Weak tool output detector flags empty ripgrep results","passed","0s",,,"Evaluate weak output detector passed (0s)
 Verify empty results are weak passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Weak output"
"tests.test_security#test_root_cd_prefix_quotes_spaces","Workspace cd prefix quotes paths with spaces","passed","0s",,,"Build cd prefix for path with spaces passed (0s)
 Verify path is single-quoted passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Workspace path"
"tests.test_settings#test_workspace_config_overrides_user","Workspace config overrides user config","passed","0s",,,"Resolve Ollama settings with user and workspace configs passed (0s)
 Verify workspace config takes precedence passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Precedence"
"tests.test_settings#test_workspace_config_path","Workspace config path points to .greedy-token.yaml in root","passed","1ms",,,"Resolve workspace config path passed (0s)
 Verify .greedy-token.yaml location passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Paths"
"tests.test_wrappers#test_resolve_wrapper_command_python","Wrapper command resolver builds shell script invocation","passed","0s",,,"Resolve check-meta-sync wrapper command passed (0s)
 Verify shell script invocation passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Command resolution"
"tests.test_security#test_resolve_wrapper_command_quotes_root_and_args","Wrapper command resolver quotes root and extra args","passed","0s",,,"Resolve wrapper command with spaced root and args passed (0s)
 Verify root and args are quoted passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Wrapper scripts"
"tests.test_wrappers#test_resolve_wrapper_unknown_raises","Wrapper command resolver raises for unknown wrapper id","passed","0s",,,"Resolve unknown wrapper id passed (0s)
 Verify KeyError is raised passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Command resolution"
