Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.test_paths#test_find_monorepo_root_from_env","find_monorepo_root uses GREEDY_TOKEN_ROOT when set","passed","1ms",,,"Resolve root from env passed (0s)
  root: /tmp/pytest-of-runner/pytest-0/test_find_monorepo_root_from_e0 passed (0s)","Configuration","Workspace paths",,"Configuration","Workspace paths","GREEDY_TOKEN_ROOT"
"tests.test_paths#test_find_monorepo_root_walks_parents","find_monorepo_root walks parents for phase-manifest markers","passed","1ms",,,"Resolve root from nested start path passed (1ms)
  root: /tmp/pytest-of-runner/pytest-0/test_find_monorepo_root_walks_0 passed (0s)","Configuration","Workspace paths",,"Configuration","Workspace paths","Discovery"
"tests.test_estimator#test_format_estimate_tool_route","Format estimate prints tier scan and command for tool route","passed","47ms",,,"Format estimate for tool route passed (47ms)
  formatted estimate: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. Cursor tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: ... passed (0s)
 Verify tier scan and savings sections passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Format estimate"
"tests.test_estimator#test_format_estimate_cursor_route","Format estimate shows zero savings and cursor hint for cursor route","passed","46ms",,,"Format estimate for cursor route passed (46ms)
  formatted estimate: Task: explain quantum foam in repository layout | Route: CURSOR  (cursor-fallback, 35%) | Complexity: high | Est. Cursor tokens: 6,012 | Rationale: Нет точного match — скорее всего Cursor/Claude. | Baseline (naive agent chat):  ~6,012 | ... passed (0s)
 Verify cursor route with zero savings passed (0s)","Token economy","Task estimator",,"Token economy","Task estimator","Format estimate"
"tests.test_budget#test_format_savings_lines","Format savings lines for MCP tool footer","passed","1ms",,,"Format savings lines passed (0s)
  footer lines: Saved vs naive Cursor chat | Baseline (naive agent chat):  ~11,607 | Spent (MCP executor, LLM tokens): ~0  (ripgrep on disk — no cloud LLM) | Saved:             ~11,607  (= baseline − spent) passed (0s)
 Verify canonical Token economy block passed (0s)","Token economy","Token budget",,"Token economy","Token budget","Savings footer"
"tests.test_settings#test_format_config","format_config lists config file paths","passed","0s",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Config display"
"tests.test_router#test_format_decision_full","format_decision includes command, domains, and cursor hint","passed","1ms",,,,"Routing","Task router",,"Routing","Task router","Format decision"
"tests.test_coverage_gaps#test_format_decision_non_readonly","format_decision non-readonly command branch","passed","1ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_format_estimate_tiers","format_estimate covers ollama, rag, cursor tiers and ollama note","passed","70ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_rag_index#test_format_hits_empty","format_hits reports no hits message","passed","0s",,,,"RAG","RAG index",,"RAG","RAG index","Format"
"tests.test_usage#test_format_report_with_events","format_report includes tier table and skipped lines","passed","1ms",,,,"Token economy","Usage telemetry",,"Token economy","Usage telemetry","Report"
"tests.test_coverage_gaps#test_format_spent_line_no_hint","format_spent_line without hint omits parenthetical","passed","0s",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_budget#test_format_tool_footer_ollama_rag","format_tool_footer covers ollama and rag billing lines","passed","51ms",,,,"Token economy","Token budget",,"Token economy","Token budget","Tool footer"
"tests.test_coverage_gaps#test_format_tool_footer_ollama_unavailable","format_tool_footer marks unavailable Ollama in tier alternatives","passed","26ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_router#test_route_task_all_tiers_has_five_rows","Full tier scan returns five executor rows","passed","24ms",,,"Run full tier scan for find task passed (23ms)
  tier scan: [ | { | ""tier"": ""tool"", | ""label"": ""RouteDecision(target='tool', route_id='tool-rg-search', confidence=0.594, matched=['find'], command=\""cd /tmp/pytest-of-runner/pytest-0/test_route_task_all_tiers_has_0 && /usr/bin/rg -n --max-columns 2... passed (0s)
 Verify five executor rows in order passed (0s)","Routing","Task router",,"Routing","Task router","Tier scan"
"tests.test_settings#test_get_ollama_settings_no_root","get_ollama_settings tolerates missing monorepo root","passed","0s",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Discovery"
"tests.test_code_search#test_search_code_global_finds_baseurl","Global search finds baseUrl across monorepo","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 65, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Global search"
"tests.test_mcp_handlers#test_greedy_token_pipeline_list","greedy_token_pipeline list returns recipes","passed","3ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Pipeline tool"
"tests.test_mcp_handlers#test_greedy_token_rag_domain","greedy_token_rag searches with domain filter","passed","28ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","RAG tool"
"tests.test_mcp_handlers#test_greedy_token_route","greedy_token_route returns tier recommendation","passed","50ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Route tool"
"tests.test_mcp_handlers#test_greedy_token_search","greedy_token_search finds matches in workspace file","passed","32ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Search tool"
"tests.test_mcp_handlers#test_greedy_token_usage_footer","greedy_token_usage appends session totals footer","passed","1ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Usage tool"
"tests.test_prompt_compress#test_compress_heuristic_drops_filler_lines","Heuristic compression drops filler lines","passed","1ms",,,"Compress prompt with heuristic passed (1ms)
  original prompt: Goal: fix baseUrl. | Context: configurator forms. | Optional: use example from docs. | Constraint: do not touch stacks. passed (1ms)
  compressed prompt: Goal: fix baseUrl. Context: configurator forms. Constraint: do not touch stacks. passed (0s)
 Verify filler lines are dropped passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_prompt_compress#test_compress_heuristic_short_unchanged","Heuristic compression keeps short prompts unchanged","passed","0s",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_prompt_compress#test_compress_heuristic_splits_long","Heuristic compression splits long sentences","passed","0s",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Heuristic"
"tests.test_rag_index#test_index_invalidates_on_chunk_edit","Index invalidates when chunk file is edited","passed","2ms",,,"Edit chunk file and reload index passed (0s)
  cache invalidated: True passed (0s)
  newkeyword in body: True passed (0s)
 Verify index was rebuilt with new content passed (1ms)","RAG","RAG index",,"RAG","RAG index","Invalidation"
"tests.test_pyramid_layers#test_layer_mapping_counts","Layer mapping covers unit, component, and integration modules","passed","1ms",,,"Group modules by pyramid layer passed (0s)
  layer counts: { | ""unit"": 13, | ""component"": 13, | ""integration"": 3, | ""e2e"": 1 | } passed (0s)
 Verify minimum coverage per layer passed (0s)","Test infrastructure","Pyramid layers",,"Test infrastructure","Pyramid layers","Layer distribution"
"tests.test_usage#test_load_events_since_filter","load_events skips events before since and bad timestamps","passed","1ms",,,,"Token economy","Usage telemetry",,"Token economy","Usage telemetry","Log loading"
"tests.test_paths#test_load_routes_config","load_routes_config reads bundled routes.yaml","passed","22ms",,,"Load routes config passed (21ms)
  route count: 12 passed (0s)","Configuration","Workspace paths",,"Configuration","Workspace paths","Routes config"
"tests.test_usage#test_log_archive_paths_order","Log archive paths are returned in order","passed","0s",,,"Resolve log archive paths passed (0s)
  archive paths: /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl | /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl.1 | /tmp/pytest-of-runner/pytest-0/test_log_archive_paths_order0/usage.jsonl.2 | /tmp/pyt... passed (0s)
 Verify ordered archive path list passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Archives"
"tests.test_usage#test_rotate_log_when_over_limit","Log rotation archives file when over size limit","passed","1ms",,,"Rotate log when over size limit passed (0s)
  rotated: True passed (0s)
  archive exists: True passed (0s)
 Verify log was archived passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_usage#test_rotate_log_keeps_archives","Log rotation respects GREEDY_TOKEN_LOG_MAX_FILES","passed","1ms",,,"Rotate log twice with max 2 archives passed (1ms)
  archive .1 exists: True passed (0s)
  archive .2 exists: True passed (0s)
  archive .3 exists: False passed (0s)
 Verify archive count limit passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_usage#test_log_path_custom","log_path honors GREEDY_TOKEN_LOG env","passed","0s",,,,"Token economy","Usage telemetry",,"Token economy","Usage telemetry","Logging paths"
"tests.test_cli_handlers#test_main_raises_system_exit","main raises SystemExit with handler return code","passed","51ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Main"
"tests.test_cli_handlers#test_main_config_skips_ollama_env","main skips apply_ollama_env for config subcommand","passed","4ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Main"
"tests.test_cli_handlers#test_main_tolerates_missing_root","main tolerates missing workspace during apply_ollama_env","passed","4ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Main"
"tests.test_usage#test_max_log_bytes_env","Max log bytes reads GREEDY_TOKEN_LOG_MAX_BYTES env","passed","0s",,,"Read max log bytes from env passed (0s)
  max log bytes: 1024 passed (0s)
 Verify env value is used passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Configuration"
"tests.test_coverage_gaps#test_mcp_main_entrypoint","mcp __main__ entrypoint","passed","1ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_mcp_tools#test_mcp_pipeline_execute_false_by_default","MCP pipeline defaults to dry-run when execute is omitted","passed","3ms",,,"Call greedy_token_pipeline without execute flag passed (1ms)
  execute kwarg: False passed (0s)
 Verify run_pipeline defaults to dry-run passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_dry_run_includes_footer","MCP pipeline dry-run includes per-step Token economy footer","passed","7ms",,,"Call greedy_token_pipeline dry-run passed (7ms)
  pipeline response: Pipeline: check-meta-sync then rag baseUrl | Steps: 2 | ── Step 1/2: check-meta-sync [python/dry-run] OK · 0ms · ~0 tok | (dry-run) cd /tmp/pytest-of-runner/pytest-0/test_mcp_pipeline_dry_run_incl0 && ./scripts/check-meta-sync.sh | ── St... passed (0s)
 Verify per-step savings footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_list_recipes","MCP pipeline list returns named recipes","passed","3ms",,,"Call greedy_token_pipeline list passed (3ms)
  pipeline list response: Named pipelines: | meta-audit | Python meta check → Ollama skill audit | steps: check-meta-sync → audit-skill {skill} | usage: pipeline: meta-audit <args> | meta-rag | Python meta check → RAG lookup | steps: check-meta-sync → rag {query}... passed (0s)
 Verify named recipes are listed passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_mcp_tools#test_mcp_pipeline_execute_true","MCP pipeline passes execute=true to run allowlisted steps","passed","3ms",,,"Call greedy_token_pipeline with execute=true passed (1ms)
  execute kwarg: True passed (0s)
 Verify run_pipeline called with execute=true passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Pipeline tool"
"tests.test_security#test_mcp_pipeline_dry_run_by_default","MCP pipeline tool is dry-run by default","passed","3ms",,,"Call greedy_token_pipeline without execute flag passed (1ms)
  execute kwarg: False passed (0s)
 Verify dry-run by default passed (0s)","Security","Shell quoting",,"Security","Shell quoting","MCP safety"
"tests.test_mcp_tools#test_mcp_rag_returns_hits_with_footer","MCP RAG tool returns hits with Token economy footer","passed","28ms",,,"Call greedy_token_rag passed (28ms)
  rag response: RAG hits for: baseUrl -D flag | 1. [test-baseurl] score=4.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- | --- | Token economy | This call | Executor: rag — docs/rag chunk read | Route: ... passed (0s)
 Verify RAG hits and Token economy footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","RAG tool"
"tests.test_budget#test_wrap_mcp_response_appends_footer","MCP response wrapper appends Token economy footer","passed","27ms",,,"Wrap MCP response with Token economy footer passed (27ms)
  wrapped response: result line | --- | Token economy | This call | Executor: rg — ripgrep on disk | Route: mcp-search | Spent (MCP executor, LLM tokens): ~0  (ripgrep on disk — no cloud LLM) | Billing: local only — no Cursor cloud LLM for this step | Curso... passed (0s)
 Verify footer is appended passed (0s)","Token economy","Token budget",,"Token economy","Token budget","MCP response"
"tests.test_mcp_tools#test_mcp_route_includes_token_economy_footer","MCP route tool returns tier decision with Token economy footer","passed","53ms",,,"Call greedy_token_route passed (53ms)
  route response: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: cd /tmp... passed (0s)
 Verify tool route and Token economy footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Route tool"
"tests.test_mcp_tools#test_mcp_search_finds_match_in_workspace","MCP search tool finds matches and appends Token economy footer","passed","34ms",,,"Call greedy_token_search passed (34ms)
  search response: Search: 'baseUrl' in projects/sample.js | 1:const baseUrl = 'http://localhost'; | --- | Token economy | This call | Executor: rg — ripgrep on disk | Route: mcp-search | Duration: 4 ms | Spent (MCP executor, LLM tokens): ~0  (ripgrep on d... passed (0s)
 Verify match and Token economy footer passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Search tool"
"tests.test_mcp_icon#test_mcp_icons_advertises_png_data_uri","MCP server icon advertises PNG data URI for Cursor","passed","1ms",,,"Load MCP server icons passed (1ms)
  icon metadata: [ | { | ""mimeType"": ""image/png"", | ""sizes"": [ | ""any"" | ], | ""src_length"": 368754 | } | ] passed (0s)
 Verify PNG data URI icon for Cursor passed (0s)","MCP","Server icon",,"MCP","Server icon","SEP-973 icon"
"tests.test_mcp_stdio#test_mcp_stdio_pipeline_dry_run_footer","MCP stdio pipeline dry-run includes per-step Token economy footer","passed","767ms",,,"Call greedy_token_pipeline dry-run via MCP stdio passed (766ms)
  pipeline response: Pipeline: check-meta-sync then rag baseUrl | Steps: 2 | ── Step 1/2: check-meta-sync [python/dry-run] OK · 0ms · ~0 tok | (dry-run) cd /tmp/pytest-of-runner/pytest-0/test_mcp_stdio_pipeline_dry_ru0 && ./scripts/check-meta-sync.sh | ── St... passed (0s)
 Verify per-step savings footer passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","Pipeline tool"
"tests.test_mcp_stdio#test_mcp_stdio_rag_returns_hits","MCP stdio RAG tool returns doc hits with Token economy footer","passed","808ms",,,"Call greedy_token_rag via MCP stdio passed (807ms)
  rag response: RAG hits for: baseUrl -D flag | 1. [test-baseurl] score=4.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- | --- | Token economy | This call | Executor: rag — docs/rag chunk read | Route: ... passed (0s)
 Verify RAG hits and Token economy footer passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","RAG tool"
"tests.test_mcp_stdio#test_mcp_stdio_route_includes_token_economy","MCP stdio route tool returns tier decision with Token economy footer","passed","805ms",,,"Call greedy_token_route via MCP stdio passed (805ms)
  route response: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: cd /tmp... passed (0s)
 Verify TOOL route and Token economy footer passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","Route tool"
"tests.test_mcp_stdio#test_mcp_stdio_search_finds_match","MCP stdio search tool finds baseUrl in workspace file","passed","801ms",,,"Call greedy_token_search via MCP stdio passed (800ms)
  search response: Search: 'baseUrl' in projects/sample.js | 1:const baseUrl = 'http://localhost'; | --- | Token economy | This call | Executor: rg — ripgrep on disk | Route: mcp-search | Duration: 4 ms | Spent (MCP executor, LLM tokens): ~0  (ripgrep on d... passed (0s)
 Verify baseUrl match and Token economy footer passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","Search tool"
"tests.test_mcp_stdio#test_mcp_stdio_lists_five_tools","MCP stdio server advertises five greedy-token tools","passed","597ms",,,"List MCP stdio tools passed (597ms)
  tool names: greedy_token_route | greedy_token_rag | greedy_token_search | greedy_token_usage | greedy_token_pipeline passed (0s)
 Verify five greedy-token tools are advertised passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","Server handshake"
"tests.test_mcp_stdio#test_mcp_stdio_usage_empty_log","MCP stdio usage tool reports empty log gracefully","passed","595ms",,,"Call greedy_token_usage with empty log via MCP stdio passed (595ms)
  usage response: No events since 7d. | --- | Session totals (this window) | Saved vs naive Cursor (all events) | Baseline (naive agent chat):  ~0 | Spent (MCP executor, LLM tokens): ~0  (sum across logged greedy-token calls) | Saved:             ~0  (= b... passed (0s)
  log path: /tmp/pytest-of-runner/pytest-0/test_mcp_stdio_usage_empty_log0/usage.jsonl passed (0s)
 Verify empty log message passed (0s)","MCP","MCP stdio server",,"MCP","MCP stdio server","Usage tool"
"tests.test_mcp_tools#test_mcp_usage_aggregates_log","MCP usage tool aggregates log events and session totals","passed","1ms",,,"Call greedy_token_usage with populated log passed (0s)
  usage response: == greedy-token usage (since 7d) == | Events: 1 | By tier: | tier        count   est_tokens  saved_vs_cursor | tool            1            0            9,000 | Top routes: | tool-rg-search                  1 | Token counter: tiktoken/cl... passed (0s)
  log path: /tmp/pytest-of-runner/pytest-0/test_mcp_usage_aggregates_log0/usage.jsonl passed (0s)
 Verify aggregated session totals passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Usage tool"
"tests.test_mcp_tools#test_mcp_usage_empty_log","MCP usage tool reports empty log gracefully","passed","1ms",,,"Call greedy_token_usage with empty log passed (1ms)
  usage response: No events since 7d. | --- | Session totals (this window) | Saved vs naive Cursor (all events) | Baseline (naive agent chat):  ~0 | Spent (MCP executor, LLM tokens): ~0  (sum across logged greedy-token calls) | Saved:             ~0  (= b... passed (0s)
  log path: /tmp/pytest-of-runner/pytest-0/test_mcp_usage_empty_log0/usage.jsonl passed (0s)
 Verify empty log message passed (0s)","MCP","MCP tools",,"MCP","MCP tools","Usage tool"
"tests.test_mcp_handlers#test_mcp_icons_package_fallback","mcp_icons loads SVG from package when static dir missing","passed","1ms",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Icons"
"tests.test_coverage_gaps#test_mcp_icons_missing","mcp_icons raises when static assets missing","passed","2ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_mcp_handlers#test_mcp_main","mcp.main applies Ollama env and runs server","passed","0s",,,,"MCP","MCP tool handlers",,"MCP","MCP tool handlers","Server main"
"tests.test_security#test_ollama_available_uses_cache","Ollama availability probe caches successful result","passed","1ms",,,"Probe Ollama twice with same URL passed (0s)
  urlopen call count: 1 passed (0s)
 Verify probe result is cached passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Ollama probe"
"tests.test_wrappers#test_ollama_available_false","Ollama availability returns false when server is down","passed","1ms",,,"Probe unreachable Ollama server passed (0s)
  ollama url: http://localhost:11434 passed (0s)
  available: False passed (0s)
 Verify Ollama is unavailable passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Ollama probe"
"tests.test_wrappers#test_ollama_available_true","Ollama availability returns true when /api/tags responds","passed","2ms",,,"Probe Ollama /api/tags endpoint passed (1ms)
  ollama url: http://localhost:11434 passed (0s)
  available: True passed (0s)
 Verify Ollama is available passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Ollama probe"
"tests.test_wrappers#test_ollama_available_against_stub","Ollama availability returns true when stub /api/tags responds","passed","2ms",,,"Probe Ollama stub server passed (1ms)
  ollama stub url: http://127.0.0.1:36945 passed (0s)
  available: True passed (0s)
 Verify stub responds as available passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Ollama probe"
"tests.test_settings#test_defaults_without_config","Ollama settings return defaults when no config files","passed","0s",,,"Load Ollama settings without config files passed (0s)
  settings: { | ""url"": ""http://localhost:11434"", | ""model"": ""qwen2.5-coder:7b-instruct-q4_K_M"", | ""source"": ""default"" | } passed (0s)
 Verify default Ollama settings passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Defaults"
"tests.test_settings#test_env_overrides_files","OLLAMA_* env vars override config files","passed","1ms",,,"Resolve Ollama settings with env overrides passed (0s)
  settings: { | ""url"": ""http://env:11434"", | ""model"": ""env-model"", | ""source"": ""env"" | } passed (0s)
 Verify env vars take precedence passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Precedence"
"tests.test_wrappers#test_ollama_status_line_unavailable","ollama_status_line reports unavailable when server is down","passed","1ms",,,,"Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Status"
"tests.test_init#test_package_version","Package exposes version string","passed","0s",,,"version: 0.4.5 passed (0s)","Package","Package metadata",,"Package","Package metadata","Version"
"tests.test_tool_output#test_version_matches_pyproject","Package version matches pyproject.toml","passed","0s",,,"Read version from pyproject.toml passed (0s)
  pyproject version: 0.4.5 passed (0s)
  package __version__: 0.4.5 passed (0s)
 Verify versions match passed (0s)","Tool output","Output filtering",,"Tool output","Output filtering","Package version"
"tests.test_pipeline#test_parse_custom_chain","Parse custom then-chain pipeline syntax","passed","3ms",,,"Parse custom then-chain pipeline passed (3ms)
  parsed steps: [ | { | ""step_id"": ""check-meta-sync"", | ""tier"": ""python"", | ""args"": """" | }, | { | ""step_id"": ""rag"", | ""tier"": ""rag"", | ""args"": ""baseUrl -D flag"" | } | ] passed (0s)
 Verify check-meta-sync and rag steps passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Custom chain"
"tests.test_pipeline#test_parse_named_pipeline_meta_audit","Parse meta-audit named pipeline recipe","passed","3ms",,,"Parse meta-audit pipeline recipe passed (3ms)
  parsed steps: [ | { | ""step_id"": ""check-meta-sync"", | ""tier"": ""python"", | ""args"": """" | }, | { | ""step_id"": ""audit-skill"", | ""tier"": ""ollama"", | ""args"": "".cursor/skills/configurator-boolean/SKILL.md"" | } | ] passed (0s)
 Verify two-step meta-audit chain passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Named recipes"
"tests.test_pipeline#test_parse_named_pipeline_search_rag_reuses_query","Parse search-rag recipe and reuse query for RAG step","passed","4ms",,,"Parse search-rag pipeline recipe passed (2ms)
  parsed steps: [ | { | ""step_id"": ""search"", | ""tier"": ""tool"", | ""args"": ""baseUrl\tTestConfig"" | }, | { | ""step_id"": ""rag"", | ""tier"": ""rag"", | ""args"": ""baseUrl"" | } | ] passed (0s)
 Verify search query is reused for RAG step passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Named recipes"
"tests.test_usage#test_parse_since_invalid","parse_since rejects invalid values","passed","1ms",,,,"Token economy","Usage telemetry",,"Token economy","Usage telemetry","Time filter"
"tests.test_tokens#test_collect_paths_skips_git","Path collector skips .git directories","passed","1ms",,,"Collect paths in workspace with .git passed (1ms)
  collected paths: /tmp/pytest-of-runner/pytest-0/test_collect_paths_skips_git0/.cursor/rules/test.mdc | /tmp/pytest-of-runner/pytest-0/test_collect_paths_skips_git0/.cursor/skills/configurator-boolean/SKILL.md | /tmp/pytest-of-runner/pytest-0/test_collect... passed (0s)
 Verify .git paths are excluded passed (0s)","Token economy","Token counting",,"Token economy","Token counting","Path collection"
"tests.test_pipeline#test_pipeline_continue_on_error","Pipeline continue-on-error keeps running after failure","passed","8ms",,,,"Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Continue on error"
"tests.test_pipeline#test_pipeline_dry_run","Pipeline dry-run does not execute allowlisted steps","passed","4ms",,,"Dry-run check-meta-sync then rag pipeline passed (4ms)
  planned steps: [ | { | ""step_id"": ""check-meta-sync"", | ""tier"": ""python"", | ""executed"": false | }, | { | ""step_id"": ""rag"", | ""tier"": ""rag"", | ""executed"": false | } | ] passed (0s)
 Verify steps are planned but not executed passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Dry run"
"tests.test_coverage_gaps#test_pipeline_error_paths","pipeline error paths and footer stopped_early","passed","16ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_pipeline#test_pipeline_execute_check_meta_sync","Pipeline execute runs check-meta-sync wrapper script","passed","8ms",,,"Execute check-meta-sync pipeline passed (7ms)
  step output: check-meta-sync-ok passed (0s)
 Verify wrapper script succeeded passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Execute"
"tests.test_pipeline#test_pipeline_execute_meta_audit_with_ollama_stub","Pipeline execute runs meta-audit Ollama step against HTTP stub","passed","94ms",,,"Execute meta-audit pipeline against Ollama stub passed (93ms)
  step results: [ | { | ""step_id"": ""check-meta-sync"", | ""ok"": true, | ""executed"": true | }, | { | ""step_id"": ""audit-skill"", | ""ok"": true, | ""executed"": true | } | ] passed (0s)
  check-meta-sync output: check-meta-sync-ok passed (0s)
  audit-skill output: {""ok"":true,""issues"":[],""suggested_trim_lines"":0,""keep_sections"":[""intro""]} passed (0s)
 Verify both steps completed without early stop passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Execute"
"tests.test_pipeline#test_pipeline_execute_search_and_rag","Pipeline execute runs search and RAG allowlisted steps","passed","14ms",,,"Execute search then RAG pipeline passed (14ms)
  step results: [ | { | ""step_id"": ""search"", | ""ok"": true, | ""executed"": true | }, | { | ""step_id"": ""rag"", | ""ok"": true, | ""executed"": true | } | ] passed (0s)
  search output: Search: 'baseUrl' in projects/sample.js | 1:const baseUrl = 'http://localhost'; passed (0s)
  rag output: RAG hits for: baseUrl -D flag | 1. [test-baseurl] score=4.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- passed (0s)
 Verify both steps executed successfully passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Execute"
"tests.test_pipeline#test_pipeline_execute_skips_unavailable_ollama","Pipeline execute skips Ollama step when server is unavailable","passed","9ms",,,"Execute meta-audit with Ollama unavailable passed (9ms)
  ollama step output: Ollama unavailable (localhost:11434). Start Ollama and retry. passed (0s)
  stopped early: True passed (0s)
 Verify pipeline stops after Ollama failure passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Execute"
"tests.test_pipeline#test_format_pipeline_footer_has_by_executor","Pipeline footer includes per-executor savings table","passed","7ms",,,"Format pipeline footer from dry-run result passed (7ms)
  pipeline footer: --- | Token economy — pipeline | Per-step savings (if each step were a separate naive Cursor chat): | #  step                   executor     ms   spent  baseline     saved  billing | 1  check-meta-sync        python        0       0     ... passed (0s)
 Verify per-executor savings sections passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Token footer"
"tests.test_pipeline#test_pipeline_skips_non_allowlisted","Pipeline skips non-allowlisted step on execute","passed","4ms",,,,"Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Execute"
"tests.test_pipeline#test_pipeline_step_timeout","Pipeline step timeout returns exit 124","passed","7ms",,,,"Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Execute"
