Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.test_cli_commands#test_cli_tokens_counts_file","CLI tokens counts tokens in workspace file","passed","301ms",,,"Run greedy-token tokens on sample.js passed (300ms)
  stdout: path                                                           tokens    chars | ------------------------------------------------------------------------------ | projects/sample.js                                                  8      ... passed (0s)
 Verify token count output passed (0s)","CLI","CLI commands",,"CLI","CLI commands","Tokens"
"tests.test_cli_handlers#test_cmd_audit_context","cmd_audit_context renders audit report","passed","2ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Audit"
"tests.test_cli_gaps#test_cmd_budget_no_workspace","cmd_budget tolerates missing workspace root","passed","1ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_handlers#test_cmd_compress_stdin","cmd_compress reads stdin and prints dual format","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Compress"
"tests.test_cli_handlers#test_cmd_compress_empty_stdin","cmd_compress rejects empty stdin","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Compress"
"tests.test_cli_handlers#test_cmd_compress_too_large","cmd_compress rejects oversized stdin","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Compress"
"tests.test_cli_handlers#test_cmd_config_export","cmd_config --export prints shell exports","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_handlers#test_cmd_config_init_preset","cmd_config --init --preset local-ollama","passed","19ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_gaps#test_cmd_config_preset_ignores_flags","cmd_config --init --preset warns when url/model/provider also passed","passed","20ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_gaps#test_cmd_config_init_bad_preset","cmd_config --init bad preset returns error","passed","1ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_handlers#test_cmd_config_init","cmd_config --init creates user config","passed","5ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_handlers#test_cmd_config_init_exists","cmd_config --init returns error when config exists","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_handlers#test_cmd_config_init_without_workspace","cmd_config --init works without workspace root (PyPI bootstrap)","passed","7ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_handlers#test_cmd_config_list_presets","cmd_config --list-presets prints preset names","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_handlers#test_cmd_config_show","cmd_config prints Ollama settings","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_handlers#test_cmd_config_show_requires_workspace","cmd_config show requires workspace when not --init","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Config"
"tests.test_cli_gaps#test_cmd_doctor","cmd_doctor: text, json, apply ok, apply error, no workspace","passed","2ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_handlers#test_cmd_estimate","cmd_estimate prints tier scan","passed","164ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Estimate"
"tests.test_cli_gaps#test_cmd_hub_serve","cmd_hub_serve delegates to hub.serve","passed","0s",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_handlers#test_cmd_init_apply_config_exists","cmd_init --apply refuses to overwrite an existing config without --force","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_handlers#test_cmd_init_apply_write_error","cmd_init --apply returns 1 when writing the config fails","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_handlers#test_cmd_init_apply_writes_policy","cmd_init --apply writes config with profile policy","passed","6ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_handlers#test_cmd_init_json","cmd_init --json returns detection payload","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_handlers#test_cmd_init_detect_only","cmd_init detect-only reports profile policy and tiers","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_handlers#test_cmd_init_bad_profile","cmd_init rejects unknown profile","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_handlers#test_cmd_init_detect_missing_tools","cmd_init surfaces install hints when ripgrep and ollama are missing","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Init"
"tests.test_cli_gaps#test_cmd_llm_invoke","cmd_llm_invoke: files, stdin, missing user, json, text, error","passed","2ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_gaps#test_cmd_llm_list","cmd_llm_list prints registry and models","passed","1ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_gaps#test_cmd_override","cmd_override logs event in text and json modes","passed","0s",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_handlers#test_cmd_pipeline_list","cmd_pipeline --list prints recipes","passed","6ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Pipeline"
"tests.test_cli_handlers#test_cmd_pipeline_dry_run","cmd_pipeline dry-run returns zero on success","passed","11ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Pipeline"
"tests.test_cli_handlers#test_cmd_rag","cmd_rag searches docs with optional domain","passed","4ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","RAG"
"tests.test_cli_handlers#test_cmd_report_json","cmd_report --json emits JSON summary","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Report"
"tests.test_cli_handlers#test_cmd_report_text","cmd_report prints text summary","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Report"
"tests.test_cli_handlers#test_cmd_route","cmd_route prints decision and returns zero","passed","164ms",,,"stdout: Task: find baseUrl in sample.js | Route: TOOL  (tool-rg-search, 59%) | Complexity: low | Est. tokens: 0 | Rationale: Mechanical search — ripgrep/jq, zero LLM tokens. 0 tokens — ripgrep before RAG/Cursor | Matched: find | Command: cd /tmp... passed (0s)","CLI","CLI handlers",,"CLI","CLI handlers","Route"
"tests.test_cli_handlers#test_cmd_run_execute_cursor_refused","cmd_run --execute on cursor route exits non-zero with guidance","passed","175ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Run"
"tests.test_cli_handlers#test_cmd_run_execute","cmd_run --execute runs read-only task","passed","180ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Run"
"tests.test_cli_handlers#test_cmd_run_dry_run","cmd_run dry-run prints plan","passed","113ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Run"
"tests.test_cli_handlers#test_cmd_scripts_run_audit_skill_execute","cmd_scripts --execute allows stdout-only audit-skill","passed","4ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_timeout","cmd_scripts --execute handles script timeout","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_list","cmd_scripts --list prints wrapper registry","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_execute","cmd_scripts --run --execute runs read-only wrapper","passed","3ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_dry","cmd_scripts --run dry-run prints command","passed","2ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_refuse_write","cmd_scripts --run rejects non-read-only execute","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_scripts_run_unknown","cmd_scripts --run returns error for unknown wrapper","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_gaps#test_cmd_scripts_lint","cmd_scripts lint runs crystallize lint report","passed","51ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_cli_handlers#test_cmd_scripts_usage","cmd_scripts without list or run prints usage error","passed","0s",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Scripts"
"tests.test_cli_handlers#test_cmd_tokens","cmd_tokens counts files in workspace","passed","2ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Tokens"
"tests.test_cli_handlers#test_cmd_tokens_no_files","cmd_tokens returns error when no files found","passed","1ms",,,,"CLI","CLI handlers",,"CLI","CLI handlers","Tokens"
"tests.test_cli_gaps#test_cmd_watch","cmd_watch delegates to watch_events","passed","1ms",,,,"CLI","CLI gaps",,"CLI","CLI v0.6 handlers",
"tests.test_coverage_gaps#test_code_search_directory_scope","code_search directory scope and python engine fallback","passed","11ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_code_search_resolve_edges","code_search: unique dir, outside OSError, empty basename, name_glob","passed","20ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_tokens#test_collect_paths_skips_suffixes","collect_paths skips binary suffixes and broken symlinks","passed","1ms",,,,"Greedy token","Token counting",,"Greedy token","Token counting","Path collection"
"tests.test_budget#test_format_tool_footer_compact_default","Compact footer is default and shorter than full","passed","82ms",,,"compact footer: --- | > **Greedy token** · `rg` · 42ms · saved **~6,009** | > spent ~0 · naive ~6,009 · free tier · mcp-search | Budget (Jul): metered $0.00/$50 (0%) · cursor est. ~$0/$30 (0%) | Local: unavailable (http://localhost:11434) | --- passed (0s)","Greedy token","Token budget",,"Greedy token","Token budget","Footer style"
"tests.test_prompt_compress#test_compress_ollama_detail","compress_ollama_detail calls stub server","passed","3ms",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Ollama"
"tests.test_prompt_compress#test_compress_prompt_ollama_fallback","compress_prompt_detail falls back on Ollama failure","passed","0s",,,,"Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Ollama"
"tests.test_usage#test_logging_disabled","Conditional append skips write when logging disabled","passed","1ms",,,"Attempt append with logging disabled passed (0s)
  logging enabled: False passed (0s)
  log file exists: False passed (0s)
 Verify no log file was created passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Logging toggle"
"tests.test_context_audit#test_audit_context_finds_rules","Context audit discovers always-on Cursor rules","passed","3ms",,,"Audit workspace Cursor context passed (1ms)
  item kinds: rule, skill passed (0s)
  always-on count: 1 passed (0s)
 Verify always-on rules are discovered passed (0s)","Greedy token","Context audit",,"Greedy token","Context audit","Rules scan"
"tests.test_coverage_gaps#test_context_audit_empty_rules","context_audit skips directories and empty rules table","passed","3ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_tokens#test_count_texts_heuristic_fallback","count_texts uses heuristic when batch encoding fails","passed","1ms",,,,"Greedy token","Token counting",,"Greedy token","Token counting","Batch fallback"
"tests.test_tokens#test_count_tokens_heuristic_fallback","count_tokens uses heuristic when tiktoken encoding fails","passed","1ms",,,,"Greedy token","Token counting",,"Greedy token","Token counting","Heuristic fallback"
"tests.test_usage#test_cursor_baseline_includes_overhead","Cursor baseline includes agent overhead tokens","passed","2ms",,,"Compute cursor baseline passed (1ms)
  baseline tokens: 6007 passed (0s)
 Verify baseline includes agent overhead passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Baseline"
"tests.test_estimator#test_cursor_baseline_includes_rules_task_and_overhead","Cursor baseline sums always-on rules, task, and agent overhead","passed","2ms",,,"Compute cursor baseline for find task passed (1ms)
  task: find baseUrl in sample.js passed (0s)
  baseline tokens: 6011 passed (0s)
 Verify baseline exceeds task token count passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Cursor baseline"
"tests.test_estimator#test_cursor_saved_for_tool_tier","Cursor saved equals baseline minus spent for tool tier","passed","3ms",,,"Compute cursor savings for tool tier passed (3ms)
  baseline: 6011 passed (0s)
  saved: 6011 passed (0s)
 Verify saved equals full baseline passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Savings"
"tests.test_estimator#test_cursor_saved_for_cursor_target_is_zero","Cursor saved is zero when route target is cursor","passed","2ms",,,"Compute cursor savings for cursor tier passed (1ms)
  baseline: 6012 passed (0s)
  saved: 0 passed (0s)
 Verify zero savings and baseline exceeds spent passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Savings"
"tests.test_usage#test_cursor_saved_tool","Cursor savings is reported for tool tier","passed","2ms",,,"Compute cursor savings for tool tier passed (2ms)
  saved tokens: 6008 passed (0s)
 Verify positive savings passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Savings estimate"
"tests.test_usage#test_cursor_saved_cursor","Cursor savings is zero for cursor tier","passed","1ms",,,"Compute cursor savings for cursor tier passed (1ms)
  saved tokens: 0 passed (0s)
 Verify zero savings passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Savings estimate"
"tests.test_budget#test_format_tool_footer_cursor_no_savings","Cursor tier footer shows zero savings","passed","64ms",,,"Format tool footer for cursor tier passed (63ms)
  footer: --- | Greedy token | This call | Executor: cursor — expensive LLM agent loop | Route: cursor-wiring | Spent (MCP executor, LLM tokens): ~11,000  (expensive LLM path — same order as baseline) | Billing: expensive LLM (Cursor agent) — full... passed (0s)
 Verify zero savings for cursor tier passed (0s)","Greedy token","Token budget",,"Greedy token","Token budget","Tool footer"
"tests.test_budget_gaps#test_cursor_warn_bias","cursor warn biases medium cursor task to available local LLM","passed","1ms",,,,"Budget","Budget gaps",,"Budget","Split budget",
"tests.test_budget_gaps#test_cursor_warn_unavailable","cursor warn falls through when local LLM unavailable","passed","1ms",,,,"Budget","Budget gaps",,"Budget","Split budget",
"tests.test_budget_gaps#test_cursor_warn_skips_non_ollama","cursor warn skips non-ollama alts before selecting local LLM","passed","1ms",,,,"Budget","Budget gaps",,"Budget","Split budget",
"tests.test_pyramid_layer_colors#test_overrides_css_defines_layer_vars","dashboard-overrides.css defines --layer-* for light and dark","passed","1ms",,,"dashboard-overrides.css head: /* Injected into Allure 3 dashboard/awesome (prepare-allure-pages-colors.sh). | * Palette A / Allure3 F5 — SSOT with design-system tokens.css --layer-* and | * allure/pyramid-layer-colors.mjs. Allure paints all active bands with | * one ... passed (0s)
 Require Palette A vars in :root and dark theme passed (0s)","Test infrastructure","Pyramid layer colors",,"Test infrastructure","Pyramid layer colors","CSS vars"
"tests.test_pyramid_layer_colors#test_overrides_js_uses_css_vars_and_name_pairing","dashboard-overrides.js paints SVG with resolved colors, not raw CSS vars","passed","1ms",,,"overrides js markers: checked passed (0s)
 Reject regressive patterns passed (1ms)
  Robust label parsing (digits + concatenated tspans) passed (0s)","Test infrastructure","Pyramid layer colors",,"Test infrastructure","Pyramid layer colors","Override script"
"tests.test_budget_gaps#test_deprecated_local_hint","deprecated local model appends pull hint for ollama route","passed","0s",,,,"Budget","Budget gaps",,"Budget","Split budget",
"tests.test_resource_probe_gaps#test_detect_hardware_tiers","detect_hardware maps vram to all tiers","passed","1ms",,,,"Resource probe","Resource probe gaps",,"Resource probe","Hardware + Ollama doctor",
"tests.test_router#test_disabled_shadow_route_is_skipped","Disabled shadow route does not execute script tier","passed","50ms",,,"Route task matching provider balance shadow route passed (49ms)
  decision: { | ""target"": ""cursor"", | ""route_id"": ""cursor-fallback"", | ""shadow_route_id"": ""python-provider-balance"" | } passed (0s)
 Verify disabled shadow route is skipped but logged passed (0s)","Routing","Task router",,"Routing","Task router","Shadow routes"
"tests.test_router#test_draft_rag_does_not_hit_removed_null_route","Draft-rag phrases no longer hit removed ollama-rag-draft stub","passed","50ms",,,"Route former phantom draft-rag phrase passed (49ms)
  decision: { | ""target"": ""cursor"", | ""route_id"": ""cursor-fallback"", | ""command"": null, | ""dry_run"": ""Open new Cursor chat.\nTask: draft rag chunk\nBefore paste: greedy-token audit-context && greedy-token rag \""<topic>\"""" | } passed (0s)
 Verify no null-command ollama-rag-draft / No executor passed (0s)","Routing","Task router",,"Routing","Task router","Ollama routes"
"tests.test_prompt_compress#test_format_dual_wraps_blocks","Dual-format output wraps long and short prompt blocks","passed","1ms",,,"Format dual prompt blocks passed (0s)
  dual format output: **Prompt:** | ```text | long prompt | ``` | **Short version for agent:** | ```text | short | ``` passed (0s)
 Verify both prompt blocks are present passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Dual format"
"tests.test_search_enrich#test_edit_verbs_confidence_penalty","edit verbs lower tool-route confidence","passed","125ms",,,,"Code search","Context enrichment",,"Code search","Context enrichment","Router"
"tests.test_code_search_gaps#test_enrich_empty","enrich_search_hits returns empty on none mode or no hits","passed","0s",,,,"Code search","Code search gaps",,"Code search","Parse and enrich",
"tests.test_code_search_gaps#test_enrich_file_modes","enrich_search_hits skips missing/unreadable files, supports full-file mode","passed","1ms",,,,"Code search","Code search gaps",,"Code search","Parse and enrich",
"tests.test_code_search_gaps#test_enrich_token_budget","enrich_search_hits stops at token budget across multiple files","passed","1ms",,,,"Code search","Code search gaps",,"Code search","Parse and enrich",
"tests.test_advisory#test_env_toggles","env toggles: enabled / overkill gate / threshold / tty","passed","0s",,,,"Advisory","Advisory",,"Advisory","Hook advisory log",
"tests.test_model_select_gaps#test_escalation_skips_expensive_no_optin","escalation skips expensive when opt-in disabled, keeps cheap","passed","1ms",,,,"tests","test_model_select_gaps",,,,
"tests.test_model_select_gaps#test_escalation_chain","escalation_chain_from: disabled, ordering, skips, max_steps","passed","1ms",,,,"tests","test_model_select_gaps",,,,
"tests.test_llm_invoke_gaps#test_invoke_escalates","escalation: weak output on primary escalates to next model","passed","18ms",,,,"tests","test_llm_invoke_gaps",,,,
"tests.test_estimator#test_estimate_task_find_routes_to_tool","Estimate task routes find to tool with positive savings","passed","65ms",,,"Estimate find task routing and savings passed (64ms)
  estimate: { | ""target"": ""tool"", | ""complexity"": ""low"", | ""est_tokens"": 0, | ""cursor_saved"": 6011, | ""ollama_note"": null | } passed (0s)
 Verify tool route with positive savings passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Estimate task"
"tests.test_estimator#test_estimate_task_ollama_unavailable_note","Estimate task sets ollama note when Ollama route is unavailable","passed","50ms",,,"Estimate audit task with Ollama unavailable passed (50ms)
  estimate: { | ""target"": ""cursor"", | ""ollama_note"": null | } passed (0s)
 Verify ollama note when route is ollama passed (0s)","Greedy token","Task estimator",,"Greedy token","Task estimator","Estimate task"
"tests.test_usage#test_aggregate_by_tier","Event aggregator groups events by tier and route","passed","1ms",,,"Aggregate usage events by tier passed (0s)
  summary: { | ""events"": 3, | ""tool_count"": 2, | ""tool_saved"": 18000, | ""rag_est_tokens"": 1800, | ""top_route"": [ | ""tool-rg-search"", | 2 | ] | } passed (0s)
 Verify tier and route grouping passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Aggregation"
"tests.test_usage#test_load_events_reads_archives","Event loader reads current log and rotated archives","passed","1ms",,,"Load events from current log and archive passed (0s)
  commands: archived, current passed (0s)
  skipped: 0 passed (0s)
 Verify both archive and current events loaded passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Archives"
"tests.test_usage#test_load_events_skips_bad_lines","Event loader skips malformed JSON lines","passed","1ms",,,"Load events from log with malformed line passed (0s)
  loaded events: 2 passed (0s)
  skipped lines: 1 passed (0s)
 Verify valid events loaded and bad line skipped passed (0s)","Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Log loading"
"tests.test_pyramid_layers#test_every_test_module_has_pyramid_layer","Every test module has a pyramid layer mapping","passed","2ms",,,"Collect test modules and check layer mappings passed (1ms)
  test modules: test_advisory | test_branch_coverage | test_budget | test_budget_gaps | test_budget_policy | test_cheap_llm | test_cli | test_cli_commands | test_cli_gaps | test_cli_handlers | test_code_search | test_code_search_gaps | test_config_prese... passed (0s)
  missing mappings: (none) passed (0s)
 Verify all modules have pyramid layer passed (0s)","Test infrastructure","Pyramid layers",,"Test infrastructure","Pyramid layers","Module mapping"
"tests.test_settings#test_example_workspace_config","example_workspace_config returns YAML snippet","passed","1ms",,,,"Configuration","Ollama settings",,"Configuration","Ollama settings","Example"
"tests.test_pipeline#test_parse_named_pipeline_rejects_excess_args","Excess recipe args raise ValueError","passed","12ms",,,"Parse meta-audit with trailing junk passed (6ms)
 Parse search-rag with kwargs already bound + leftover passed (6ms)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Named recipes"
"tests.test_executors#test_execute_plan_refuses_non_readonly","Execute plan refuses non-read-only Ollama route","passed","0s",,,"Build non-read-only Ollama plan (batch-inventory) passed (0s)
  decision: { | ""target"": ""ollama"", | ""read_only"": false | } passed (0s)
  execute output: Refusing --execute: route is not read-only. | Dry-run: | cd /tmp/pytest-of-runner/pytest-0/test_execute_plan_refuses_non_0 && ./scripts/ollama/batch-inventory.sh  # pass args as needed | Run the script manually if side effects are intended. passed (0s)
  exit code: 1 passed (0s)
 Verify execute is refused for non-readonly passed (0s)","Routing","Task execution",,"Routing","Task execution","Execute safety"
"tests.test_executors#test_execute_task_rag_route_returns_hits","Execute task on RAG route returns formatted doc hits","passed","62ms",,,"Execute RAG-routed documentation question passed (61ms)
  output: RAG hits for: which -D flag for baseUrl | 1. [test-baseurl] score=4.0  (config) | docs/rag/config/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- passed (0s)
  decision: { | ""target"": ""rag"", | ""used_rag_fallback"": false | } passed (0s)
 Verify RAG hits in output passed (0s)","Routing","Task execution",,"Routing","Task execution","RAG tier"
"tests.test_executors#test_execute_task_tool_finds_baseurl","Execute task runs ripgrep and returns matches without RAG fallback","passed","68ms",,,"Execute find task via tool tier passed (68ms)
  output: projects/sample.js:1:const baseUrl = 'http://localhost'; | projects/sample-0.js:1:const baseUrl = 'http://localhost/0'; | projects/sample-2.js:1:const baseUrl = 'http://localhost/2'; | projects/sample-1.js:1:const baseUrl = 'http://local... passed (0s)
  decision: { | ""target"": ""tool"", | ""exit_code"": 0 | } passed (0s)
 Verify ripgrep match without RAG fallback passed (0s)","Routing","Task execution",,"Routing","Task execution","Tool tier"
"tests.test_executors#test_execute_plan_timeout","execute_plan returns exit 124 when the command times out","passed","1ms",,,"Run an executable plan whose subprocess times out passed (0s)
  execute output: Command timed out after 120s: cd /tmp/pytest-of-runner/pytest-0/test_execute_plan_timeout0 && python scripts/meta-sync-check.py passed (0s)
  exit code: 124 passed (0s)
 Verify timeout is caught and surfaced passed (0s)","Routing","Task execution",,"Routing","Task execution","Execute safety"
"tests.test_security#test_pipeline_execute_rejects_outside_path","execute=True rejects audit-skill / classify-file paths outside workspace","passed","69ms",,,"Reject absolute audit-skill path outside root at parse passed (8ms)
  outside skill: /tmp/pytest-of-runner/pytest-0/outside-pipeline0/SKILL.md passed (0s)
 Reject absolute classify-file path outside root at parse passed (6ms)
   outside file: /tmp/pytest-of-runner/pytest-0/outside-pipeline0/secret.txt passed (0s)
  execute=True does not run subprocess for outside path passed (14ms)
    subprocess calls: 0 passed (0s)
   Reject ../ escape, empty classify-file, missing bare name passed (20ms)
     outside dir: /tmp/pytest-of-runner/pytest-0/outside-pipeline0 passed (0s)
    Accept classify-file under root; reject absolute dir / missing abs passed (19ms)","Security","Shell quoting",,"Security","Shell quoting","Pipeline path confinement"
"tests.test_usage_gaps#test_executor_ollama_fallback","executor_from_decision falls back to ollama settings on resolve failure","passed","0s",,,,"Usage","Usage gaps",,"Usage","Event build",
"tests.test_usage#test_executor_from_decision_uses_workspace_model","executor_from_decision uses workspace cheap_llm model for ollama tier","passed","5ms",,,,"Greedy token","Usage telemetry",,"Greedy token","Usage telemetry","Event builders"
"tests.test_llm_invoke_gaps#test_invoke_expensive_allowed","expensive candidate allowed by spend guard proceeds to chat","passed","7ms",,,,"tests","test_llm_invoke_gaps",,,,
"tests.test_llm_invoke_gaps#test_invoke_expensive_blocked","expensive candidate blocked by spend guard is skipped","passed","5ms",,,,"tests","test_llm_invoke_gaps",,,,
"tests.test_spend_guard_gaps#test_expensive_opt_in","expensive_opt_in: disabled, cli flag, and env vars","passed","0s",,,,"Spend guard","Spend guard",,"Spend guard","Expensive LLM gate",
"tests.test_router#test_explain_route_cursor_fallback","explain_route on cursor fallback names the fallback reason","passed","98ms",,,,"Routing","Task router",,"Routing","Task router","Explainable routing"
"tests.test_router#test_explain_route_structure","explain_route returns reason, matched, saved_est and runner_up","passed","117ms",,,"explanation: { | ""selected_tier"": ""tool"", | ""route_id"": ""tool-rg-search"", | ""reason"": ""matched tool-rg-search on: find"", | ""matched"": [ | ""find"" | ], | ""saved_est"": 6011, | ""runner_up"": { | ""tier"": ""rag"", | ""route_id"": ""rag-config-keys"", | ""est_token... passed (0s)","Routing","Task router",,"Routing","Task router","Explainable routing"
"tests.test_router#test_explain_route_generic_reason","explain_route: empty rationale falls back to generic tier reason","passed","51ms",,,,"Routing","Task router",,"Routing","Task router","Explainable routing"
"tests.test_router#test_explain_route_edge_branches","explain_route: rationale fallback, budget_policy note, saved-est error","passed","50ms",,,"explanation: { | ""selected_tier"": ""python"", | ""route_id"": ""script-check-meta-sync"", | ""reason"": ""python tier chosen by policy; budget_policy: cheap tier forced by daily cap"", | ""matched"": [], | ""saved_est"": 0, | ""runner_up"": { | ""tier"": ""cursor"", | ""... passed (0s)","Routing","Task router",,"Routing","Task router","Explainable routing"
"tests.test_search#test_extract_search_query","Extract search query `baseUrl` from task","passed","1ms",,,"Extract search query from task passed (1ms)
  task: find baseUrl in test config passed (1ms)
  expected: baseUrl passed (0s)
  extracted: baseUrl passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `baseUrl` from task","passed","0s",,,"Extract search query from task passed (0s)
  task: find baseUrl in configurator presets passed (0s)
  expected: baseUrl passed (0s)
  extracted: baseUrl passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `ConfigReader` from task","passed","1ms",,,"Extract search query from task passed (0s)
  task: grep for ConfigReader in tests passed (0s)
  expected: ConfigReader passed (0s)
  extracted: ConfigReader passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `healthCheck path` from task","passed","1ms",,,"Extract search query from task passed (0s)
  task: search for ""healthCheck path"" passed (0s)
  expected: healthCheck path passed (0s)
  extracted: healthCheck path passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_search#test_extract_search_query","Extract search query `phase-manifest.json` from task","passed","0s",,,"Extract search query from task passed (0s)
  task: find phase-manifest.json passed (0s)
  expected: phase-manifest.json passed (0s)
  extracted: phase-manifest.json passed (0s)
 Verify extracted query matches expected passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Query extraction"
"tests.test_scripts_lint_gaps#test_extract_script_path","extract_script_path handles None, embedded, bare, and non-script commands","passed","1ms",,,,"Scripts","Scripts lint gaps",,"Scripts","Route lint",
"tests.test_resource_probe_gaps#test_fetch_ollama_models","fetch_ollama_models: parses models and returns [] on error","passed","24ms",,,,"Resource probe","Resource probe gaps",,"Resource probe","Hardware + Ollama doctor",
"tests.test_usage_gaps#test_find_prior_script_hit","find_prior_script_hit skips junk and picks nearest prior hit in window","passed","0s",,,,"Usage","Usage gaps",,"Usage","Event build",
